Date,failure_prob,topicid42_Power_preprocessed_Trend,topicid42_Voltage_preprocessed_Trend,topicid42_Current_preprocessed_Trend
03/02/2025,1,-92.2583597794716,-0.20665860390297966,-0.5948730925077474
03/02/2025,0,0,0,0
03/02/2025,1,-100.27382777809457,-0.3218096675531487,-0.30914333177196307
03/02/2025,1,-132.71443684214617,-0.36032595403337164,-0.5098937124607177
03/02/2025,0,0,0,0
03/02/2025,1,-55.51000539374232,-0.19136793020193152,-0.22438154407272404
03/02/2025,1,-154.422813030964,-0.207993736441562,-0.4954218844334706
03/02/2025,1,-167.8685963706671,-0.3088064707792086,-0.2539048087753145
03/02/2025,0,0,0,0
03/02/2025,1,-5.493869722874791,-0.14011231529436094,-0.700993270541165
03/02/2025,0,0,0,0
03/02/2025,1,-98.14991270154593,-0.12678844801137282,-0.636858904285705
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-64.29207742584333,-0.3126081340998863,-0.6745313619833747
03/02/2025,0,0,0,0
03/02/2025,1,-32.43247311154067,-0.10731209545494697,-0.5525616770435948
03/02/2025,1,-64.4112656245869,-0.29234026552360837,-0.7266960793541879
03/02/2025,1,-38.68004191160085,-0.2547049159063937,-0.3684555027232363
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-120.9179847623765,-0.09087051837505472,-0.3348755243257914
03/02/2025,0,0,0,0
03/02/2025,1,-19.935528542230372,-0.25427180589953086,-0.09346399283913909
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-30.081122330806352,-0.30459856865808693,-0.3438571133777102
03/02/2025,0,0,0,0
03/02/2025,1,-24.704145111282003,-0.2324776429503199,-0.23738509673067942
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-162.83194719868115,-0.028101434223371524,-0.7123329755662706
03/02/2025,1,-132.71443684214617,-0.36032595403337164,-0.5098937124607177
03/02/2025,1,-78.87513995450789,-0.09295744995081712,-0.8072382937535116
03/02/2025,1,-158.60789502796115,-0.0410623128388235,-0.03782311517991055
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-73.3119042424555,-0.12552924326429857,-0.2738223399273624
03/02/2025,1,-167.8685963706671,-0.3088064707792086,-0.2539048087753145
03/02/2025,1,-102.72077376960456,-0.1332433698049277,-0.7551187926792973
03/02/2025,0,0,0,0
03/02/2025,1,-58.4150814102818,-0.1324463304681768,-0.2007576212390727
03/02/2025,0,0,0,0
03/02/2025,1,-24.574266996207314,-0.35640390116589915,-0.003957002640757268
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,-38.68004191160085,-0.2547049159063937,-0.3684555027232363
03/02/2025,0,0,0,0
03/02/2025,1,-55.51000539374232,-0.19136793020193152,-0.22438154407272404
03/02/2025,0,0,0,0
03/02/2025,1,-42.95411267195696,-0.09170252231380654,-0.35776818708174973
03/02/2025,0,0,0,0
