Date,failure_prob,topicid41_Power_preprocessed_Trend,topicid41_Voltage_preprocessed_Trend,topicid41_Current_preprocessed_Trend
03/02/2025,1,0,-1.8614506475344026,0
03/02/2025,1,0,-2.70860188695252,0
03/02/2025,1,0,-3.102794386100949,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.8642829269798837,0
03/02/2025,1,0,-3.127045476763384,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.4955921533250809,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.8526743246734263,0
03/02/2025,1,0,-1.9407746402323016,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.6043392146438755,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.5361244601759023,0
03/02/2025,1,0,-2.4029065536339225,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.70860188695252,0
03/02/2025,1,0,-3.981142600784224,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.8174721511459517,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.4955921533250809,0
03/02/2025,1,0,-2.38690639158996,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.2378638916437521,0
03/02/2025,1,0,-2.084532437272039,0
03/02/2025,1,0,-0.6888081407513331,0
03/02/2025,1,0,-3.833083129448388,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.002236985639501,0
03/02/2025,1,0,-1.7631810808025077,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.597265424036384,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.4029065536339225,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.846824286559987,0
03/02/2025,1,0,-2.693044542105418,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.2814828333672015,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.2638150452122145,0
03/02/2025,1,0,-1.7891457690737402,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.9965461794733521,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.897730406259069,0
03/02/2025,1,0,-1.3445472072059772,0
03/02/2025,1,0,-0.32162051782760104,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.04187324307709783,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.7631810808025077,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.0097475538112777,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.5829980839735196,0
03/02/2025,1,0,-0.5361244601759023,0
03/02/2025,1,0,-2.07030919719297,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.897730406259069,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.3724048782324942,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.04187324307709783,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.8174721511459517,0
03/02/2025,1,0,-3.8526743246734263,0
03/02/2025,1,0,-3.3724048782324942,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.0764598752028416,0
03/02/2025,1,0,-2.789482845191211,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.8174721511459517,0
03/02/2025,1,0,-2.6043392146438755,0
03/02/2025,1,0,-1.9980395862037428,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.8642829269798837,0
03/02/2025,1,0,-0.6888081407513331,0
03/02/2025,1,0,-3.127045476763384,0
03/02/2025,1,0,-0.16256579292105355,0
03/02/2025,1,0,-4.116468505438023,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-1.755137505089687,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.833444801643566,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-3.846824286559987,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.2378638916437521,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.6152461851699513,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-0.8037574083825918,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.38690639158996,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
03/02/2025,1,0,-2.6043392146438755,0
03/02/2025,0,0,0,0
03/02/2025,0,0,0,0
