0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
0.00,0.00,na,Failed password for root,
